date,store_id,store_name,product_id,product_name,category,sales_units,price,discount,revenue,is_promo,is_holiday,day_of_week,month,quarter,day_of_month,week_of_year
2023-12-27,2,Магазин_2,2,Товар_2,Продукты,85,587,0.15,49895,1,1,2,12,4,27,52
2023-12-28,2,Магазин_2,2,Товар_2,Продукты,75,467,0.0,35025,0,1,3,12,4,28,52
2023-12-29,2,Магазин_2,2,Товар_2,Продукты,72,556,0.0,40032,0,1,4,12,4,29,52
2023-12-30,2,Магазин_2,2,Товар_2,Продукты,72,532,0.0,38304,0,1,5,12,4,30,52
2023-12-31,2,Магазин_2,2,Товар_2,Продукты,77,441,0.0,33957,0,1,6,12,4,31,52
2023-01-01,2,Магазин_2,3,Товар_3,Одежда,31,3174,0.0,98394,0,1,6,1,1,1,52
2023-01-02,2,Магазин_2,3,Товар_3,Одежда,28,2764,0.0,77392,0,1,0,1,1,2,1
2023-01-03,2,Магазин_2,3,Товар_3,Одежда,27,3032,0.0,81864,0,1,1,1,1,3,1
2023-01-04,2,Магазин_2,3,Товар_3,Одежда,44,2437,0.15,107228,1,1,2,1,1,4,1
2023-01-05,2,Магазин_2,3,Товар_3,Одежда,25,3346,0.0,83650,0,1,3,1,1,5,1
2023-01-06,2,Магазин_2,3,Товар_3,Одежда,27,2434,0.0,65718,0,1,4,1,1,6,1
2023-01-07,2,Магазин_2,3,Товар_3,Одежда,34,2925,0.0,99450,0,1,5,1,1,7,1
2023-01-08,2,Магазин_2,3,Товар_3,Одежда,32,3359,0.0,107488,0,1,6,1,1,8,1
2023-01-09,2,Магазин_2,3,Товар_3,Одежда,29,3153,0.0,91437,0,1,0,1,1,9,2
2023-01-10,2,Магазин_2,3,Товар_3,Одежда,23,3145,0.0,72335,0,1,1,1,1,10,2
2023-01-11,2,Магазин_2,3,Товар_3,Одежда,32,2519,0.15,80608,1,0,2,1,1,11,2
2023-01-12,2,Магазин_2,3,Товар_3,Одежда,17,3323,0.0,56491,0,0,3,1,1,12,2
2023-01-13,2,Магазин_2,3,Товар_3,Одежда,16,2505,0.0,40080,0,0,4,1,1,13,2
2023-01-14,2,Магазин_2,3,Товар_3,Одежда,27,3476,0.15,93852,1,0,5,1,1,14,2
2023-01-15,2,Магазин_2,3,Товар_3,Одежда,23,2930,0.0,67390,0,0,6,1,1,15,2
2023-01-16,2,Магазин_2,3,Товар_3,Одежда,13,2808,0.0,36504,0,0,0,1,1,16,3
2023-01-17,2,Магазин_2,3,Товар_3,Одежда,13,3397,0.0,44161,0,0,1,1,1,17,3
2023-01-18,2,Магазин_2,3,Товар_3,Одежда,16,2880,0.0,46080,0,0,2,1,1,18,3
2023-01-19,2,Магазин_2,3,Товар_3,Одежда,36,3547,0.15,127692,1,0,3,1,1,19,3
2023-01-20,2,Магазин_2,3,Товар_3,Одежда,26,2603,0.15,67678,1,0,4,1,1,20,3
2023-01-21,2,Магазин_2,3,Товар_3,Одежда,19,2845,0.0,54055,0,0,5,1,1,21,3
2023-01-22,2,Магазин_2,3,Товар_3,Одежда,21,2537,0.0,53277,0,0,6,1,1,22,3
2023-01-23,2,Магазин_2,3,Товар_3,Одежда,15,2448,0.0,36720,0,0,0,1,1,23,4
2023-01-24,2,Магазин_2,3,Товар_3,Одежда,29,2808,0.15,81432,1,0,1,1,1,24,4
2023-01-25,2,Магазин_2,3,Товар_3,Одежда,20,2657,0.0,53140,0,0,2,1,1,25,4
2023-01-26,2,Магазин_2,3,Товар_3,Одежда,32,3592,0.15,114944,1,0,3,1,1,26,4
2023-01-27,2,Магазин_2,3,Товар_3,Одежда,18,3028,0.0,54504,0,0,4,1,1,27,4
2023-01-28,2,Магазин_2,3,Товар_3,Одежда,35,3568,0.15,124880,1,0,5,1,1,28,4
2023-01-29,2,Магазин_2,3,Товар_3,Одежда,22,2894,0.0,63668,0,0,6,1,1,29,4
2023-01-30,2,Магазин_2,3,Товар_3,Одежда,20,2886,0.0,57720,0,0,0,1,1,30,5
2023-01-31,2,Магазин_2,3,Товар_3,Одежда,18,2793,0.0,50274,0,0,1,1,1,31,5
2023-02-01,2,Магазин_2,3,Товар_3,Одежда,29,3295,0.15,95555,1,0,2,2,1,1,5
2023-02-02,2,Магазин_2,3,Товар_3,Одежда,18,2868,0.0,51624,0,0,3,2,1,2,5
2023-02-03,2,Магазин_2,3,Товар_3,Одежда,17,2934,0.0,49878,0,0,4,2,1,3,5
2023-02-04,2,Магазин_2,3,Товар_3,Одежда,26,3482,0.0,90532,0,0,5,2,1,4,5
2023-02-05,2,Магазин_2,3,Товар_3,Одежда,20,3028,0.0,60560,0,0,6,2,1,5,5
2023-02-06,2,Магазин_2,3,Товар_3,Одежда,21,2833,0.0,59493,0,0,0,2,1,6,6
2023-02-07,2,Магазин_2,3,Товар_3,Одежда,28,3156,0.15,88368,1,0,1,2,1,7,6
2023-02-08,2,Магазин_2,3,Товар_3,Одежда,27,2677,0.15,72279,1,0,2,2,1,8,6
2023-02-09,2,Магазин_2,3,Товар_3,Одежда,19,2604,0.0,49476,0,0,3,2,1,9,6
2023-02-10,2,Магазин_2,3,Товар_3,Одежда,20,2920,0.0,58400,0,0,4,2,1,10,6
2023-02-11,2,Магазин_2,3,Товар_3,Одежда,21,3530,0.0,74130,0,0,5,2,1,11,6
2023-02-12,2,Магазин_2,3,Товар_3,Одежда,32,2817,0.15,90144,1,0,6,2,1,12,6
2023-02-13,2,Магазин_2,3,Товар_3,Одежда,14,2832,0.0,39648,0,0,0,2,1,13,7
2023-02-14,2,Магазин_2,3,Товар_3,Одежда,23,3578,0.0,82294,0,0,1,2,1,14,7
2023-02-15,2,Магазин_2,3,Товар_3,Одежда,11,2985,0.0,32835,0,0,2,2,1,15,7
2023-02-16,2,Магазин_2,3,Товар_3,Одежда,20,2687,0.0,53740,0,0,3,2,1,16,7
2023-02-17,2,Магазин_2,3,Товар_3,Одежда,26,2792,0.15,72592,1,0,4,2,1,17,7
2023-02-18,2,Магазин_2,3,Товар_3,Одежда,18,2741,0.0,49338,0,0,5,2,1,18,7
2023-02-19,2,Магазин_2,3,Товар_3,Одежда,23,2824,0.0,64952,0,0,6,2,1,19,7
2023-02-20,2,Магазин_2,3,Товар_3,Одежда,23,3185,0.0,73255,0,0,0,2,1,20,8
2023-02-21,2,Магазин_2,3,Товар_3,Одежда,25,2551,0.0,63775,0,0,1,2,1,21,8
2023-02-22,2,Магазин_2,3,Товар_3,Одежда,18,2888,0.0,51984,0,0,2,2,1,22,8
2023-02-23,2,Магазин_2,3,Товар_3,Одежда,21,3039,0.0,63819,0,0,3,2,1,23,8
2023-02-24,2,Магазин_2,3,Товар_3,Одежда,19,3393,0.0,64467,0,0,4,2,1,24,8
2023-02-25,2,Магазин_2,3,Товар_3,Одежда,23,2578,0.0,59294,0,0,5,2,1,25,8
2023-02-26,2,Магазин_2,3,Товар_3,Одежда,36,2893,0.15,104148,1,0,6,2,1,26,8
2023-02-27,2,Магазин_2,3,Товар_3,Одежда,23,3529,0.0,81167,0,0,0,2,1,27,9
2023-02-28,2,Магазин_2,3,Товар_3,Одежда,21,2802,0.0,58842,0,0,1,2,1,28,9
2023-03-01,2,Магазин_2,3,Товар_3,Одежда,33,3026,0.15,99858,1,0,2,3,1,1,9
2023-03-02,2,Магазин_2,3,Товар_3,Одежда,20,2450,0.0,49000,0,0,3,3,1,2,9
2023-03-03,2,Магазин_2,3,Товар_3,Одежда,16,2902,0.0,46432,0,0,4,3,1,3,9
2023-03-04,2,Магазин_2,3,Товар_3,Одежда,24,2507,0.0,60168,0,0,5,3,1,4,9
2023-03-05,2,Магазин_2,3,Товар_3,Одежда,19,3593,0.0,68267,0,0,6,3,1,5,9
2023-03-06,2,Магазин_2,3,Товар_3,Одежда,18,3402,0.0,61236,0,0,0,3,1,6,10
2023-03-07,2,Магазин_2,3,Товар_3,Одежда,39,3587,0.15,139893,1,0,1,3,1,7,10
2023-03-08,2,Магазин_2,3,Товар_3,Одежда,19,2726,0.0,51794,0,0,2,3,1,8,10
2023-03-09,2,Магазин_2,3,Товар_3,Одежда,20,3423,0.0,68460,0,0,3,3,1,9,10
2023-03-10,2,Магазин_2,3,Товар_3,Одежда,21,3250,0.0,68250,0,0,4,3,1,10,10
2023-03-11,2,Магазин_2,3,Товар_3,Одежда,30,3409,0.0,102270,0,0,5,3,1,11,10
2023-03-12,2,Магазин_2,3,Товар_3,Одежда,25,3462,0.0,86550,0,0,6,3,1,12,10
2023-03-13,2,Магазин_2,3,Товар_3,Одежда,26,2857,0.0,74282,0,0,0,3,1,13,11
2023-03-14,2,Магазин_2,3,Товар_3,Одежда,24,2815,0.0,67560,0,0,1,3,1,14,11
2023-03-15,2,Магазин_2,3,Товар_3,Одежда,21,3466,0.0,72786,0,0,2,3,1,15,11
2023-03-16,2,Магазин_2,3,Товар_3,Одежда,15,2732,0.0,40980,0,0,3,3,1,16,11
2023-03-17,2,Магазин_2,3,Товар_3,Одежда,21,2543,0.0,53403,0,0,4,3,1,17,11
2023-03-18,2,Магазин_2,3,Товар_3,Одежда,32,3232,0.15,103424,1,0,5,3,1,18,11
2023-03-19,2,Магазин_2,3,Товар_3,Одежда,26,2621,0.0,68146,0,0,6,3,1,19,11
2023-03-20,2,Магазин_2,3,Товар_3,Одежда,26,3166,0.0,82316,0,0,0,3,1,20,12
2023-03-21,2,Магазин_2,3,Товар_3,Одежда,19,3322,0.0,63118,0,0,1,3,1,21,12
2023-03-22,2,Магазин_2,3,Товар_3,Одежда,25,2801,0.0,70025,0,0,2,3,1,22,12
2023-03-23,2,Магазин_2,3,Товар_3,Одежда,33,3137,0.15,103521,1,0,3,3,1,23,12
2023-03-24,2,Магазин_2,3,Товар_3,Одежда,17,3050,0.0,51850,0,0,4,3,1,24,12
2023-03-25,2,Магазин_2,3,Товар_3,Одежда,27,3236,0.0,87372,0,0,5,3,1,25,12
2023-03-26,2,Магазин_2,3,Товар_3,Одежда,28,3221,0.0,90188,0,0,6,3,1,26,12
2023-03-27,2,Магазин_2,3,Товар_3,Одежда,26,3581,0.0,93106,0,0,0,3,1,27,13
2023-03-28,2,Магазин_2,3,Товар_3,Одежда,21,3042,0.0,63882,0,0,1,3,1,28,13
2023-03-29,2,Магазин_2,3,Товар_3,Одежда,26,3046,0.0,79196,0,0,2,3,1,29,13
2023-03-30,2,Магазин_2,3,Товар_3,Одежда,29,2868,0.0,83172,0,0,3,3,1,30,13
2023-03-31,2,Магазин_2,3,Товар_3,Одежда,25,3450,0.0,86250,0,0,4,3,1,31,13
2023-04-01,2,Магазин_2,3,Товар_3,Одежда,23,2444,0.0,56212,0,0,5,4,2,1,13
2023-04-02,2,Магазин_2,3,Товар_3,Одежда,26,3318,0.0,86268,0,0,6,4,2,2,13
2023-04-03,2,Магазин_2,3,Товар_3,Одежда,22,2426,0.0,53372,0,0,0,4,2,3,14
2023-04-04,2,Магазин_2,3,Товар_3,Одежда,25,2532,0.0,63300,0,0,1,4,2,4,14
2023-04-05,2,Магазин_2,3,Товар_3,Одежда,20,3313,0.0,66260,0,0,2,4,2,5,14
2023-04-06,2,Магазин_2,3,Товар_3,Одежда,28,2845,0.15,79660,1,0,3,4,2,6,14
2023-04-07,2,Магазин_2,3,Товар_3,Одежда,23,3188,0.0,73324,0,0,4,4,2,7,14
2023-04-08,2,Магазин_2,3,Товар_3,Одежда,23,2763,0.0,63549,0,0,5,4,2,8,14
2023-04-09,2,Магазин_2,3,Товар_3,Одежда,21,3172,0.0,66612,0,0,6,4,2,9,14
2023-04-10,2,Магазин_2,3,Товар_3,Одежда,30,2414,0.15,72420,1,0,0,4,2,10,15
2023-04-11,2,Магазин_2,3,Товар_3,Одежда,24,3007,0.0,72168,0,0,1,4,2,11,15
2023-04-12,2,Магазин_2,3,Товар_3,Одежда,22,2965,0.0,65230,0,0,2,4,2,12,15
2023-04-13,2,Магазин_2,3,Товар_3,Одежда,21,2463,0.0,51723,0,0,3,4,2,13,15
2023-04-14,2,Магазин_2,3,Товар_3,Одежда,20,2768,0.0,55360,0,0,4,4,2,14,15
2023-04-15,2,Магазин_2,3,Товар_3,Одежда,28,2514,0.0,70392,0,0,5,4,2,15,15
2023-04-16,2,Магазин_2,3,Товар_3,Одежда,20,2701,0.0,54020,0,0,6,4,2,16,15
2023-04-17,2,Магазин_2,3,Товар_3,Одежда,32,3024,0.15,96768,1,0,0,4,2,17,16
2023-04-18,2,Магазин_2,3,Товар_3,Одежда,35,3518,0.15,123130,1,0,1,4,2,18,16
2023-04-19,2,Магазин_2,3,Товар_3,Одежда,33,2422,0.15,79926,1,0,2,4,2,19,16
2023-04-20,2,Магазин_2,3,Товар_3,Одежда,27,3465,0.0,93555,0,0,3,4,2,20,16
2023-04-21,2,Магазин_2,3,Товар_3,Одежда,34,3112,0.15,105808,1,0,4,4,2,21,16
2023-04-22,2,Магазин_2,3,Товар_3,Одежда,24,2912,0.0,69888,0,0,5,4,2,22,16
2023-04-23,2,Магазин_2,3,Товар_3,Одежда,20,3061,0.0,61220,0,0,6,4,2,23,16
2023-04-24,2,Магазин_2,3,Товар_3,Одежда,15,3589,0.0,53835,0,0,0,4,2,24,17
2023-04-25,2,Магазин_2,3,Товар_3,Одежда,24,3044,0.0,73056,0,0,1,4,2,25,17
2023-04-26,2,Магазин_2,3,Товар_3,Одежда,19,3326,0.0,63194,0,0,2,4,2,26,17
2023-04-27,2,Магазин_2,3,Товар_3,Одежда,28,2430,0.0,68040,0,0,3,4,2,27,17
2023-04-28,2,Магазин_2,3,Товар_3,Одежда,26,3461,0.0,89986,0,0,4,4,2,28,17
2023-04-29,2,Магазин_2,3,Товар_3,Одежда,28,2823,0.0,79044,0,0,5,4,2,29,17
2023-04-30,2,Магазин_2,3,Товар_3,Одежда,26,3577,0.0,93002,0,0,6,4,2,30,17
2023-05-01,2,Магазин_2,3,Товар_3,Одежда,21,3017,0.0,63357,0,0,0,5,2,1,18
2023-05-02,2,Магазин_2,3,Товар_3,Одежда,25,3286,0.0,82150,0,0,1,5,2,2,18
2023-05-03,2,Магазин_2,3,Товар_3,Одежда,21,3430,0.0,72030,0,0,2,5,2,3,18
2023-05-04,2,Магазин_2,3,Товар_3,Одежда,30,3547,0.15,106410,1,0,3,5,2,4,18
2023-05-05,2,Магазин_2,3,Товар_3,Одежда,27,3329,0.15,89883,1,0,4,5,2,5,18
2023-05-06,2,Магазин_2,3,Товар_3,Одежда,30,3045,0.0,91350,0,0,5,5,2,6,18
2023-05-07,2,Магазин_2,3,Товар_3,Одежда,24,2836,0.0,68064,0,0,6,5,2,7,18
2023-05-08,2,Магазин_2,3,Товар_3,Одежда,23,3208,0.0,73784,0,0,0,5,2,8,19
2023-05-09,2,Магазин_2,3,Товар_3,Одежда,20,2624,0.0,52480,0,0,1,5,2,9,19
2023-05-10,2,Магазин_2,3,Товар_3,Одежда,24,3276,0.0,78624,0,0,2,5,2,10,19
2023-05-11,2,Магазин_2,3,Товар_3,Одежда,26,3393,0.15,88218,1,0,3,5,2,11,19
2023-05-12,2,Магазин_2,3,Товар_3,Одежда,22,3564,0.0,78408,0,0,4,5,2,12,19
2023-05-13,2,Магазин_2,3,Товар_3,Одежда,25,2687,0.0,67175,0,0,5,5,2,13,19
2023-05-14,2,Магазин_2,3,Товар_3,Одежда,13,2931,0.0,38103,0,0,6,5,2,14,19
2023-05-15,2,Магазин_2,3,Товар_3,Одежда,15,2401,0.0,36015,0,0,0,5,2,15,20
2023-05-16,2,Магазин_2,3,Товар_3,Одежда,22,2734,0.0,60148,0,0,1,5,2,16,20
2023-05-17,2,Магазин_2,3,Товар_3,Одежда,21,3230,0.0,67830,0,0,2,5,2,17,20
2023-05-18,2,Магазин_2,3,Товар_3,Одежда,17,3364,0.0,57188,0,0,3,5,2,18,20
2023-05-19,2,Магазин_2,3,Товар_3,Одежда,25,2913,0.0,72825,0,0,4,5,2,19,20
2023-05-20,2,Магазин_2,3,Товар_3,Одежда,24,2921,0.0,70104,0,0,5,5,2,20,20
2023-05-21,2,Магазин_2,3,Товар_3,Одежда,22,2806,0.0,61732,0,0,6,5,2,21,20
2023-05-22,2,Магазин_2,3,Товар_3,Одежда,22,2830,0.0,62260,0,0,0,5,2,22,21
2023-05-23,2,Магазин_2,3,Товар_3,Одежда,25,3343,0.0,83575,0,0,1,5,2,23,21
2023-05-24,2,Магазин_2,3,Товар_3,Одежда,22,3586,0.0,78892,0,0,2,5,2,24,21
2023-05-25,2,Магазин_2,3,Товар_3,Одежда,26,3275,0.0,85150,0,0,3,5,2,25,21
2023-05-26,2,Магазин_2,3,Товар_3,Одежда,21,2635,0.0,55335,0,0,4,5,2,26,21
2023-05-27,2,Магазин_2,3,Товар_3,Одежда,25,3220,0.0,80500,0,0,5,5,2,27,21
2023-05-28,2,Магазин_2,3,Товар_3,Одежда,29,3410,0.0,98890,0,0,6,5,2,28,21
2023-05-29,2,Магазин_2,3,Товар_3,Одежда,19,3228,0.0,61332,0,0,0,5,2,29,22
2023-05-30,2,Магазин_2,3,Товар_3,Одежда,23,2451,0.0,56373,0,0,1,5,2,30,22
2023-05-31,2,Магазин_2,3,Товар_3,Одежда,19,2903,0.0,55157,0,0,2,5,2,31,22
2023-06-01,2,Магазин_2,3,Товар_3,Одежда,19,2898,0.0,55062,0,0,3,6,2,1,22
2023-06-02,2,Магазин_2,3,Товар_3,Одежда,23,3128,0.0,71944,0,0,4,6,2,2,22
2023-06-03,2,Магазин_2,3,Товар_3,Одежда,25,3517,0.0,87925,0,0,5,6,2,3,22
2023-06-04,2,Магазин_2,3,Товар_3,Одежда,24,2959,0.0,71016,0,0,6,6,2,4,22
2023-06-05,2,Магазин_2,3,Товар_3,Одежда,16,3467,0.0,55472,0,0,0,6,2,5,23
2023-06-06,2,Магазин_2,3,Товар_3,Одежда,21,2961,0.0,62181,0,0,1,6,2,6,23
2023-06-07,2,Магазин_2,3,Товар_3,Одежда,21,3348,0.0,70308,0,0,2,6,2,7,23
2023-06-08,2,Магазин_2,3,Товар_3,Одежда,20,2592,0.0,51840,0,0,3,6,2,8,23
2023-06-09,2,Магазин_2,3,Товар_3,Одежда,17,2907,0.0,49419,0,0,4,6,2,9,23
2023-06-10,2,Магазин_2,3,Товар_3,Одежда,25,3370,0.0,84250,0,0,5,6,2,10,23
2023-06-11,2,Магазин_2,3,Товар_3,Одежда,20,3007,0.0,60140,0,0,6,6,2,11,23
2023-06-12,2,Магазин_2,3,Товар_3,Одежда,19,3052,0.0,57988,0,0,0,6,2,12,24
2023-06-13,2,Магазин_2,3,Товар_3,Одежда,19,3126,0.0,59394,0,0,1,6,2,13,24
2023-06-14,2,Магазин_2,3,Товар_3,Одежда,20,2836,0.0,56720,0,0,2,6,2,14,24
2023-06-15,2,Магазин_2,3,Товар_3,Одежда,18,3015,0.0,54270,0,0,3,6,2,15,24
2023-06-16,2,Магазин_2,3,Товар_3,Одежда,22,2718,0.0,59796,0,0,4,6,2,16,24
2023-06-17,2,Магазин_2,3,Товар_3,Одежда,41,2949,0.15,120909,1,0,5,6,2,17,24
2023-06-18,2,Магазин_2,3,Товар_3,Одежда,19,3003,0.0,57057,0,0,6,6,2,18,24
2023-06-19,2,Магазин_2,3,Товар_3,Одежда,18,2805,0.0,50490,0,0,0,6,2,19,25
2023-06-20,2,Магазин_2,3,Товар_3,Одежда,18,3312,0.0,59616,0,0,1,6,2,20,25
2023-06-21,2,Магазин_2,3,Товар_3,Одежда,22,2641,0.0,58102,0,0,2,6,2,21,25
2023-06-22,2,Магазин_2,3,Товар_3,Одежда,16,3597,0.0,57552,0,0,3,6,2,22,25
2023-06-23,2,Магазин_2,3,Товар_3,Одежда,18,2929,0.0,52722,0,0,4,6,2,23,25
2023-06-24,2,Магазин_2,3,Товар_3,Одежда,24,2579,0.0,61896,0,0,5,6,2,24,25
2023-06-25,2,Магазин_2,3,Товар_3,Одежда,18,2798,0.0,50364,0,0,6,6,2,25,25
2023-06-26,2,Магазин_2,3,Товар_3,Одежда,22,3402,0.0,74844,0,0,0,6,2,26,26
2023-06-27,2,Магазин_2,3,Товар_3,Одежда,22,2866,0.0,63052,0,0,1,6,2,27,26
2023-06-28,2,Магазин_2,3,Товар_3,Одежда,22,2524,0.0,55528,0,0,2,6,2,28,26
2023-06-29,2,Магазин_2,3,Товар_3,Одежда,21,3331,0.0,69951,0,0,3,6,2,29,26
2023-06-30,2,Магазин_2,3,Товар_3,Одежда,18,3123,0.0,56214,0,0,4,6,2,30,26
2023-07-01,2,Магазин_2,3,Товар_3,Одежда,26,2991,0.15,77766,1,0,5,7,3,1,26
2023-07-02,2,Магазин_2,3,Товар_3,Одежда,26,2646,0.0,68796,0,0,6,7,3,2,26
2023-07-03,2,Магазин_2,3,Товар_3,Одежда,25,3289,0.0,82225,0,0,0,7,3,3,27
2023-07-04,2,Магазин_2,3,Товар_3,Одежда,22,2943,0.0,64746,0,0,1,7,3,4,27
2023-07-05,2,Магазин_2,3,Товар_3,Одежда,16,3322,0.0,53152,0,0,2,7,3,5,27
2023-07-06,2,Магазин_2,3,Товар_3,Одежда,13,2878,0.0,37414,0,0,3,7,3,6,27
2023-07-07,2,Магазин_2,3,Товар_3,Одежда,19,3181,0.0,60439,0,0,4,7,3,7,27
2023-07-08,2,Магазин_2,3,Товар_3,Одежда,21,2701,0.0,56721,0,0,5,7,3,8,27
2023-07-09,2,Магазин_2,3,Товар_3,Одежда,20,3296,0.0,65920,0,0,6,7,3,9,27
2023-07-10,2,Магазин_2,3,Товар_3,Одежда,16,3078,0.0,49248,0,0,0,7,3,10,28
2023-07-11,2,Магазин_2,3,Товар_3,Одежда,15,2643,0.0,39645,0,0,1,7,3,11,28
2023-07-12,2,Магазин_2,3,Товар_3,Одежда,21,3418,0.0,71778,0,0,2,7,3,12,28
2023-07-13,2,Магазин_2,3,Товар_3,Одежда,17,3248,0.0,55216,0,0,3,7,3,13,28
2023-07-14,2,Магазин_2,3,Товар_3,Одежда,14,3398,0.0,47572,0,0,4,7,3,14,28
2023-07-15,2,Магазин_2,3,Товар_3,Одежда,23,3327,0.0,76521,0,0,5,7,3,15,28
2023-07-16,2,Магазин_2,3,Товар_3,Одежда,19,3185,0.0,60515,0,0,6,7,3,16,28
2023-07-17,2,Магазин_2,3,Товар_3,Одежда,19,2839,0.0,53941,0,0,0,7,3,17,29
2023-07-18,2,Магазин_2,3,Товар_3,Одежда,18,3368,0.0,60624,0,0,1,7,3,18,29
2023-07-19,2,Магазин_2,3,Товар_3,Одежда,19,2966,0.0,56354,0,0,2,7,3,19,29
2023-07-20,2,Магазин_2,3,Товар_3,Одежда,30,2424,0.15,72720,1,0,3,7,3,20,29
2023-07-21,2,Магазин_2,3,Товар_3,Одежда,10,3170,0.0,31700,0,0,4,7,3,21,29
2023-07-22,2,Магазин_2,3,Товар_3,Одежда,17,2934,0.0,49878,0,0,5,7,3,22,29
2023-07-23,2,Магазин_2,3,Товар_3,Одежда,21,2994,0.0,62874,0,0,6,7,3,23,29
2023-07-24,2,Магазин_2,3,Товар_3,Одежда,27,3468,0.15,93636,1,0,0,7,3,24,30
2023-07-25,2,Магазин_2,3,Товар_3,Одежда,19,3292,0.0,62548,0,0,1,7,3,25,30
2023-07-26,2,Магазин_2,3,Товар_3,Одежда,15,2926,0.0,43890,0,0,2,7,3,26,30
2023-07-27,2,Магазин_2,3,Товар_3,Одежда,21,2581,0.0,54201,0,0,3,7,3,27,30
2023-07-28,2,Магазин_2,3,Товар_3,Одежда,17,3230,0.0,54910,0,0,4,7,3,28,30
2023-07-29,2,Магазин_2,3,Товар_3,Одежда,21,3141,0.0,65961,0,0,5,7,3,29,30
2023-07-30,2,Магазин_2,3,Товар_3,Одежда,23,2433,0.0,55959,0,0,6,7,3,30,30
2023-07-31,2,Магазин_2,3,Товар_3,Одежда,24,3027,0.15,72648,1,0,0,7,3,31,31
2023-08-01,2,Магазин_2,3,Товар_3,Одежда,15,2871,0.0,43065,0,0,1,8,3,1,31
2023-08-02,2,Магазин_2,3,Товар_3,Одежда,16,2963,0.0,47408,0,0,2,8,3,2,31
2023-08-03,2,Магазин_2,3,Товар_3,Одежда,15,2520,0.0,37800,0,0,3,8,3,3,31
2023-08-04,2,Магазин_2,3,Товар_3,Одежда,15,2562,0.0,38430,0,0,4,8,3,4,31
2023-08-05,2,Магазин_2,3,Товар_3,Одежда,16,3167,0.0,50672,0,0,5,8,3,5,31
2023-08-06,2,Магазин_2,3,Товар_3,Одежда,17,2880,0.0,48960,0,0,6,8,3,6,31
2023-08-07,2,Магазин_2,3,Товар_3,Одежда,10,3070,0.0,30700,0,0,0,8,3,7,32
2023-08-08,2,Магазин_2,3,Товар_3,Одежда,16,2432,0.0,38912,0,0,1,8,3,8,32
2023-08-09,2,Магазин_2,3,Товар_3,Одежда,19,3459,0.0,65721,0,0,2,8,3,9,32
2023-08-10,2,Магазин_2,3,Товар_3,Одежда,16,2902,0.0,46432,0,0,3,8,3,10,32
2023-08-11,2,Магазин_2,3,Товар_3,Одежда,17,3293,0.0,55981,0,0,4,8,3,11,32
2023-08-12,2,Магазин_2,3,Товар_3,Одежда,27,2410,0.15,65070,1,0,5,8,3,12,32
2023-08-13,2,Магазин_2,3,Товар_3,Одежда,20,3473,0.0,69460,0,0,6,8,3,13,32
2023-08-14,2,Магазин_2,3,Товар_3,Одежда,19,3116,0.0,59204,0,0,0,8,3,14,33
2023-08-15,2,Магазин_2,3,Товар_3,Одежда,16,3131,0.0,50096,0,0,1,8,3,15,33
2023-08-16,2,Магазин_2,3,Товар_3,Одежда,14,2727,0.0,38178,0,0,2,8,3,16,33
2023-08-17,2,Магазин_2,3,Товар_3,Одежда,19,2810,0.0,53390,0,0,3,8,3,17,33
2023-08-18,2,Магазин_2,3,Товар_3,Одежда,15,3581,0.0,53715,0,0,4,8,3,18,33
2023-08-19,2,Магазин_2,3,Товар_3,Одежда,26,3383,0.15,87958,1,0,5,8,3,19,33
2023-08-20,2,Магазин_2,3,Товар_3,Одежда,16,3577,0.0,57232,0,0,6,8,3,20,33
2023-08-21,2,Магазин_2,3,Товар_3,Одежда,20,3599,0.0,71980,0,0,0,8,3,21,34
2023-08-22,2,Магазин_2,3,Товар_3,Одежда,13,3314,0.0,43082,0,0,1,8,3,22,34
2023-08-23,2,Магазин_2,3,Товар_3,Одежда,26,3420,0.15,88920,1,0,2,8,3,23,34
2023-08-24,2,Магазин_2,3,Товар_3,Одежда,23,2653,0.15,61019,1,0,3,8,3,24,34
2023-08-25,2,Магазин_2,3,Товар_3,Одежда,14,3120,0.0,43680,0,0,4,8,3,25,34
2023-08-26,2,Магазин_2,3,Товар_3,Одежда,23,2800,0.0,64400,0,0,5,8,3,26,34
2023-08-27,2,Магазин_2,3,Товар_3,Одежда,13,2991,0.0,38883,0,0,6,8,3,27,34
2023-08-28,2,Магазин_2,3,Товар_3,Одежда,22,2590,0.0,56980,0,0,0,8,3,28,35
2023-08-29,2,Магазин_2,3,Товар_3,Одежда,18,3343,0.0,60174,0,0,1,8,3,29,35
2023-08-30,2,Магазин_2,3,Товар_3,Одежда,13,2530,0.0,32890,0,0,2,8,3,30,35
2023-08-31,2,Магазин_2,3,Товар_3,Одежда,18,3257,0.0,58626,0,0,3,8,3,31,35
2023-09-01,2,Магазин_2,3,Товар_3,Одежда,15,2747,0.0,41205,0,0,4,9,3,1,35
2023-09-02,2,Магазин_2,3,Товар_3,Одежда,20,3016,0.0,60320,0,0,5,9,3,2,35
2023-09-03,2,Магазин_2,3,Товар_3,Одежда,16,3208,0.0,51328,0,0,6,9,3,3,35
2023-09-04,2,Магазин_2,3,Товар_3,Одежда,10,3062,0.0,30620,0,0,0,9,3,4,36
2023-09-05,2,Магазин_2,3,Товар_3,Одежда,25,2488,0.15,62200,1,0,1,9,3,5,36
